Customer_ID,Age,Annual_Income,Spending_Score,Credit_Limit,Balance,Purchase_Frequency,Avg_Transaction_Value,Customer_Tenure_Years,Credit_Utilization_Ratio,Days_Since_Last_Transaction,Revolving_Utilization,Payments,Product_Category,Payment_Status,Account_Type
6534,63,55595,97,5743,12909,7,223.36,5,0.83,83,0.51,6586,Home,On-Time,Standard
6535,34,92110,89,13206,6797,2,269.69,10,0.21,23,0.01,2035,Food,On-Time,Standard
6536,57,63852,24,19266,2011,7,292.71,3,0.46,174,0.07,2847,Travel,Delayed,Platinum
6537,30,20000,49,5000,14065,4,473.34,20,0.54,56,0.04,4719,Fashion,On-Time,Gold
6538,55,189963,94,25695,13578,2,283.01,3,0.97,148,0.62,4004,Travel,Delayed,Standard
6539,37,85647,52,26657,19991,2,344.53,1,0.98,156,0.04,4160,Electronics,On-Time,Platinum
6540,29,79467,47,16941,16009,6,459.51,10,0.5,72,0.51,1957,Electronics,On-Time,Standard
6541,49,31082,69,10671,6948,3,372.54,20,0.14,80,0.09,4040,Travel,On-Time,Standard
6542,18,85428,47,27385,2198,5,294.98,1,0.89,37,0.43,3672,Electronics,On-Time,Gold
6543,18,68431,3,12612,12441,6,230.74,20,0.03,71,0.66,2575,Home,On-Time,Standard
6544,42,20000,23,7035,10174,7,100.51,20,0.45,113,0.92,3709,Fashion,On-Time,Gold
6545,46,32189,30,19484,6073,3,403.7,20,0.5,128,0.11,1311,Travel,On-Time,Gold
6546,39,106797,82,20213,13822,3,404.23,9,0.15,131,0.73,5447,Food,On-Time,Gold
6547,21,152760,74,22507,1685,7,487.37,10,0.37,82,0.59,6871,Fashion,On-Time,Gold
6548,32,89686,28,26143,5665,6,280.12,0,0.67,33,0.9,343,Travel,On-Time,Standard
6549,50,119123,4,27117,29964,7,365.85,13,0.7,175,0.7,2905,Food,Late,Standard
6550,53,68769,81,9886,3109,4,490.06,20,0.78,87,0.35,1464,Fashion,On-Time,Standard
6551,44,71538,66,5000,13092,6,325.5,7,0.57,136,0.81,-392,Home,Delayed,Standard
6552,62,118639,74,23677,17036,5,421.05,11,0.29,51,0.49,2695,Home,On-Time,Standard
6553,50,141511,84,20397,15928,3,234.83,2,0.01,89,0.29,2261,Travel,On-Time,Platinum
6554,33,127043,93,16336,14737,4,133.88,20,0.61,149,0.76,4518,Home,On-Time,Platinum
6555,40,32345,82,18841,13162,7,429.35,4,0.56,77,0.39,5323,Electronics,On-Time,Standard
6556,23,72321,52,13309,9886,4,243.68,9,0.63,71,0.71,2545,Fashion,On-Time,Standard
6557,43,86100,88,33817,20056,5,384.74,17,0.93,38,0.3,5957,Electronics,On-Time,Standard
6558,61,64612,63,5000,19671,5,286.67,7,0.24,127,0.77,2538,Electronics,On-Time,Gold
6559,55,90514,34,23386,17024,12,255.68,15,0.71,161,0.96,3480,Home,Delayed,Gold
6560,66,107823,11,9719,21202,5,73.18,2,0.2,153,0.94,4398,Fashion,On-Time,Standard
6561,40,115112,46,14711,16668,6,396.05,13,0.79,4,0.37,4908,Food,On-Time,Standard
6562,65,142434,89,16486,7670,5,194.56,1,0.03,104,0.29,4683,Fashion,On-Time,Standard
6563,42,61822,54,12146,5164,5,225.92,10,0.27,9,0.37,1957,Home,On-Time,Gold
6564,67,20438,68,18186,12590,4,207.3,6,0.26,106,0.1,5105,Food,On-Time,Standard
6565,44,89329,82,5000,12036,7,362.37,3,0.85,70,0.06,5155,Travel,On-Time,Gold
6566,55,150352,90,7735,13239,3,370.96,5,0.55,56,0.55,3650,Travel,On-Time,Gold
6567,67,55920,37,5160,20729,1,416.9,7,0.41,96,0.99,3371,Home,On-Time,Gold
6568,42,102473,28,10230,7357,5,354.48,7,0.24,73,0.83,3349,Electronics,On-Time,Gold
6569,48,102829,11,13635,8935,6,458.4,19,0.32,9,0.38,5569,Electronics,On-Time,Gold
6570,64,82657,18,19951,12095,6,158.6,2,0.72,5,0.75,1850,Travel,Delayed,Gold
6571,43,75276,8,14852,8961,4,272.77,9,0.85,55,0.84,1430,Food,Delayed,Standard
6572,25,38062,81,13042,0,4,486.05,3,0.09,129,0.51,1458,Fashion,Delayed,Platinum
6573,77,20000,28,15808,6774,2,162.21,13,0.01,109,0.1,3219,Fashion,On-Time,Gold
6574,37,30525,2,14415,3111,6,376.46,2,0.55,141,0.64,1888,Electronics,On-Time,Platinum
6575,47,59387,86,17029,19576,4,191.32,12,0.84,17,0.35,2607,Home,On-Time,Platinum
6576,62,118896,29,17327,4208,10,255.41,16,0.02,26,0.02,3175,Electronics,On-Time,Standard
6577,35,70874,57,13761,9704,10,292.08,18,0.58,132,0.72,6153,Home,On-Time,Platinum
6578,29,54238,87,7399,10361,6,409.79,18,0.81,99,0.19,4,Food,On-Time,Standard
6579,48,39360,52,19615,13490,6,328.91,9,0.11,52,0.63,962,Home,On-Time,Platinum
6580,18,101272,100,26685,11820,6,50.45,10,0.36,104,0.52,4757,Home,Late,Gold
6581,40,129334,100,11514,12195,3,201.44,14,0.1,128,0.41,6745,Food,On-Time,Standard
6582,48,117537,3,19123,3843,6,205.64,3,0.04,79,0.35,4389,Food,On-Time,Platinum
6583,40,99245,56,16450,8080,5,270.61,18,0.49,108,0.1,1112,Electronics,On-Time,Gold
6584,21,20000,53,24641,292,5,458.16,8,0.66,123,0.0,4241,Electronics,On-Time,Standard
6585,68,60933,27,13061,12652,6,460.9,3,0.92,38,0.87,4187,Food,Delayed,Standard
6586,46,152892,15,18272,4609,7,256.93,4,0.31,49,0.71,4732,Electronics,On-Time,Platinum
6587,66,119878,12,19010,19439,7,376.55,4,0.26,18,0.02,3958,Home,On-Time,Gold
6588,41,20000,71,22036,0,3,209.18,5,0.62,43,0.13,4530,Home,On-Time,Standard
6589,31,72776,55,11189,23471,6,179.37,8,0.95,32,0.06,4782,Home,On-Time,Standard
6590,49,89523,52,22432,11634,5,258.18,12,0.19,29,0.15,3975,Food,On-Time,Gold
6591,41,44513,47,15738,7854,5,430.85,20,0.12,95,0.63,4852,Electronics,On-Time,Gold
6592,27,20000,24,24113,13853,5,284.49,9,0.84,28,0.03,2622,Travel,Late,Gold
6593,67,78952,65,16817,20233,3,262.57,17,0.13,7,0.5,2127,Travel,Delayed,Standard
6594,35,43489,29,30023,23202,5,120.96,5,0.44,171,0.62,-71,Food,Delayed,Standard
6595,18,43646,2,7125,9968,5,384.23,0,0.78,162,0.06,4485,Travel,On-Time,Standard
6596,64,60812,22,24347,0,5,212.99,13,0.38,56,0.6,-2032,Home,Late,Gold
6597,37,69652,28,22503,9410,2,389.9,9,0.65,141,0.5,4147,Food,Late,Platinum
6598,35,74636,40,23688,6292,1,486.73,0,0.79,164,0.1,575,Electronics,Delayed,Gold
6599,18,39640,93,28425,14589,7,90.88,16,0.54,101,0.5,633,Travel,Late,Platinum
6600,71,66191,10,5617,7106,5,437.99,17,0.2,39,0.29,1639,Food,Delayed,Platinum
6601,25,20000,20,37332,2079,8,125.15,20,0.23,54,0.41,4660,Travel,Delayed,Gold
6602,45,87441,90,24151,6340,5,441.01,12,0.98,31,0.49,4064,Travel,On-Time,Standard
6603,58,20000,23,35434,19558,4,377.27,12,0.81,112,0.03,3398,Food,On-Time,Platinum
6604,51,63420,94,34921,10912,5,239.85,17,0.32,9,0.71,3185,Home,Delayed,Gold
6605,44,111767,93,23426,16879,3,255.24,5,0.18,115,0.64,2560,Fashion,On-Time,Platinum
6606,19,32626,64,22062,7104,3,180.95,0,0.28,92,0.13,100,Home,On-Time,Gold
6607,32,103657,0,25996,18239,6,364.62,15,0.82,94,0.23,3309,Home,Late,Gold
6608,47,121229,53,5000,3918,3,453.6,8,0.6,53,0.04,2889,Travel,Delayed,Standard
6609,33,20000,71,19295,4700,2,312.28,8,0.69,107,0.37,1546,Travel,On-Time,Standard
6610,48,68945,33,27751,19567,9,182.24,10,0.66,135,0.73,5905,Food,On-Time,Platinum
6611,55,20000,79,32224,19250,3,372.73,7,0.85,22,0.5,4372,Home,On-Time,Standard
6612,59,70271,90,17484,0,3,164.2,5,0.99,69,0.61,1611,Travel,On-Time,Standard
6613,26,74713,67,22885,16964,7,169.59,9,0.63,174,0.44,5350,Home,Delayed,Gold
6614,77,20000,82,24580,626,2,337.05,2,0.6,20,0.54,5801,Food,On-Time,Standard
6615,56,151993,28,19342,17448,8,92.68,6,0.11,132,0.38,2330,Fashion,Delayed,Platinum
6616,44,86440,2,12531,17260,5,228.18,11,0.92,36,0.02,4061,Fashion,On-Time,Standard
6617,61,41039,10,14700,21036,6,215.75,6,0.06,68,0.82,3400,Food,On-Time,Gold
6618,80,133615,7,11642,21926,5,73.81,6,0.68,132,0.93,-312,Food,On-Time,Standard
6619,23,20000,61,7900,11649,5,463.11,2,0.74,52,0.76,2581,Fashion,On-Time,Standard
6620,41,25833,32,18642,8265,2,471.96,7,0.33,0,0.96,4617,Electronics,Delayed,Gold
6621,18,20000,7,37734,9852,1,228.79,15,0.1,48,0.58,3280,Food,Delayed,Standard
6622,47,147041,24,21972,9119,8,216.25,5,0.42,175,0.86,4835,Electronics,On-Time,Gold
6623,50,88293,87,17704,8182,3,104.72,0,0.24,48,0.52,3535,Fashion,On-Time,Standard
6624,44,101376,25,22982,8692,8,303.14,0,0.59,133,0.74,2343,Food,On-Time,Standard
6625,35,87040,25,13393,17891,6,206.44,16,0.03,128,0.33,5872,Home,On-Time,Platinum
6626,18,97950,16,6713,938,2,429.29,8,0.05,137,0.55,2192,Food,On-Time,Standard
6627,50,78123,90,14486,17559,5,379.9,8,0.57,73,0.59,2793,Electronics,On-Time,Standard
6628,66,85836,28,10957,9940,6,105.44,4,0.14,7,0.92,5776,Home,On-Time,Standard
6629,36,79304,42,5208,0,6,146.56,20,0.36,51,0.21,7835,Food,Delayed,Standard
6630,51,50656,72,15598,14161,4,103.15,20,0.87,152,0.96,4707,Travel,On-Time,Standard
6631,21,73135,77,23904,0,7,111.06,5,0.02,113,0.92,2771,Travel,On-Time,Standard
6632,51,85943,4,23157,10607,6,80.11,3,0.15,161,0.36,2186,Food,On-Time,Standard
6633,39,79421,49,22170,24841,4,214.74,4,0.91,128,0.15,884,Fashion,On-Time,Gold
6634,33,20000,93,33354,6862,1,322.64,7,0.38,76,0.4,5713,Electronics,Late,Standard
6635,33,21200,55,15580,7378,6,483.4,2,0.37,22,0.54,5169,Fashion,Delayed,Gold
6636,39,118313,62,23462,15505,3,240.94,1,0.55,107,0.57,1991,Fashion,On-Time,Gold
6637,50,62720,56,16893,14446,4,478.33,8,0.44,138,0.98,2160,Fashion,On-Time,Standard
6638,25,98389,91,31374,14449,3,92.76,2,0.77,104,0.33,1078,Home,Delayed,Standard
6639,39,31315,44,13532,6815,6,123.46,20,0.28,18,0.14,1282,Food,On-Time,Gold
6640,44,20000,36,25946,13322,1,230.88,9,0.15,68,0.28,2304,Electronics,On-Time,Gold
6641,28,41256,71,21998,6014,5,227.14,20,0.55,146,0.05,3130,Travel,Delayed,Standard
6642,71,66097,78,29754,13266,5,57.78,15,0.47,130,0.83,6299,Home,On-Time,Standard
6643,32,48394,91,20074,9090,4,76.65,13,0.36,174,0.67,1798,Travel,Late,Standard
6644,34,126757,35,18106,15346,5,196.57,5,0.38,47,0.48,6198,Electronics,On-Time,Standard
6645,30,82180,32,17141,16329,4,191.07,19,0.91,133,0.32,3576,Home,On-Time,Standard
6646,71,148957,5,18774,13048,3,178.67,15,0.79,132,0.45,-686,Travel,Delayed,Platinum
6647,53,91176,75,5077,4616,6,285.42,18,0.2,118,1.0,5055,Home,On-Time,Standard
6648,30,20000,70,15829,0,5,139.4,8,0.44,48,0.02,180,Food,On-Time,Standard
6649,61,117241,44,15343,2071,6,277.77,10,0.75,178,0.11,7082,Electronics,On-Time,Standard
6650,48,20000,91,10876,3186,4,72.83,4,0.52,58,0.24,4263,Electronics,Delayed,Standard
6651,48,84221,6,15511,30941,6,274.05,15,0.93,100,0.81,5934,Electronics,Delayed,Standard
6652,39,44012,64,12816,14615,3,386.65,3,0.71,93,0.19,1368,Fashion,On-Time,Standard
6653,33,160708,23,15892,11585,5,465.24,6,0.14,166,0.98,2101,Fashion,Late,Standard
6654,50,132583,44,24995,6128,4,452.86,12,0.4,5,0.05,3167,Travel,On-Time,Gold
6655,36,45327,60,25015,16562,2,341.17,14,0.86,149,0.69,2783,Electronics,Delayed,Standard
6656,72,69905,18,32629,8652,4,492.08,3,0.4,86,0.27,2434,Electronics,Delayed,Gold
6657,25,84783,31,22464,12393,5,214.92,2,0.51,142,0.93,-849,Home,Delayed,Standard
6658,68,109536,29,7836,14193,4,361.91,17,0.82,134,0.24,4380,Fashion,Delayed,Standard
6659,43,76166,64,17366,12917,6,495.15,4,0.02,3,0.94,3690,Home,On-Time,Gold
6660,49,34004,31,14887,10477,8,362.64,12,0.08,44,0.22,6131,Fashion,On-Time,Gold
6661,57,46297,56,12140,2897,4,166.59,0,0.27,19,0.46,1269,Home,On-Time,Gold
6662,35,74820,19,28583,10419,3,415.72,19,0.77,1,0.17,2579,Home,On-Time,Standard
6663,57,124378,84,23636,17604,1,207.64,18,0.28,2,0.13,3656,Food,On-Time,Gold
6664,18,92113,82,20562,15278,7,176.91,14,0.41,55,0.34,2692,Home,On-Time,Gold
6665,34,44063,93,8127,12225,2,422.34,7,0.34,47,0.16,1865,Food,On-Time,Gold
6666,31,100934,91,19344,15706,9,230.5,14,0.8,79,0.43,2526,Electronics,On-Time,Gold
6667,26,59520,95,38610,1617,7,340.5,16,0.61,178,0.38,4696,Home,On-Time,Platinum
6668,41,110616,29,13305,8879,7,440.55,4,0.22,11,0.48,4294,Food,On-Time,Standard
6669,50,176080,86,18255,9713,3,118.71,7,0.88,153,0.75,5088,Home,On-Time,Gold
6670,55,60646,90,31110,2502,6,326.72,1,0.01,176,0.75,1414,Food,On-Time,Standard
6671,48,107064,100,16491,13603,4,130.9,0,0.42,34,0.95,3633,Food,On-Time,Gold
6672,35,45184,58,16321,14779,2,321.72,6,0.8,113,0.09,1365,Home,On-Time,Standard
6673,50,70509,89,18170,11148,6,270.8,11,0.46,57,0.29,5135,Fashion,On-Time,Platinum
6674,46,76182,61,22772,11406,3,442.93,13,0.28,149,0.33,6556,Food,On-Time,Platinum
6675,59,67252,66,12515,5836,5,455.38,14,0.92,93,0.48,3088,Food,On-Time,Standard
6676,56,173520,30,27386,5907,3,396.7,3,0.67,29,0.49,600,Fashion,On-Time,Standard
6677,45,62736,65,16844,463,10,332.9,7,0.54,133,0.82,1501,Home,Delayed,Gold
6678,31,98474,53,21650,8703,7,177.34,10,0.93,60,0.56,287,Electronics,On-Time,Standard
6679,35,20000,9,16666,5824,10,269.53,19,0.91,29,0.73,2231,Electronics,On-Time,Platinum
6680,36,92279,37,9315,4380,5,119.56,8,0.35,139,0.57,4089,Fashion,Delayed,Gold
6681,40,120682,82,5000,10387,4,53.59,19,0.35,177,0.25,2213,Electronics,Delayed,Standard
6682,49,53896,30,21829,7404,4,305.17,5,0.29,82,0.99,-138,Food,Delayed,Standard
6683,55,20000,28,5473,148,8,167.97,14,0.28,150,0.77,4368,Home,On-Time,Standard
6684,44,73453,24,26115,6121,6,175.74,19,0.14,38,0.43,311,Electronics,On-Time,Standard
6685,45,75687,31,21017,9072,4,130.24,13,0.64,176,0.55,6077,Electronics,Delayed,Standard
6686,47,103963,16,36193,2319,5,84.88,4,0.3,135,0.44,2909,Travel,Delayed,Platinum
6687,37,155436,44,15330,12457,2,161.94,0,0.45,86,0.02,3281,Home,On-Time,Standard
6688,31,59797,48,33877,10529,10,155.55,20,0.48,37,0.1,5528,Travel,On-Time,Platinum
6689,18,40748,86,17673,3876,8,235.71,16,0.67,121,0.06,6499,Travel,On-Time,Standard
6690,34,28323,17,27432,15457,4,84.28,15,0.83,33,0.34,104,Food,On-Time,Gold
6691,52,82923,74,24365,19711,7,258.83,0,0.97,25,0.88,-1591,Home,Delayed,Gold
6692,34,94174,51,5327,9504,6,74.82,20,0.44,8,0.58,3593,Electronics,Delayed,Gold
6693,41,53173,19,45547,8520,8,138.11,10,0.85,66,0.33,5334,Food,Late,Standard
6694,51,106147,61,32948,7768,11,429.47,0,0.53,132,0.61,2544,Fashion,Delayed,Gold
6695,52,93615,12,23180,6324,9,78.7,9,0.93,85,0.23,5695,Electronics,Late,Standard
6696,28,76729,87,30630,3447,4,97.14,12,0.76,119,0.29,5730,Home,On-Time,Standard
6697,59,38903,42,22191,10804,3,312.96,8,0.69,143,0.67,7828,Fashion,On-Time,Standard
6698,61,55725,83,27088,4668,2,168.29,0,0.42,98,0.21,3731,Fashion,On-Time,Gold
6699,28,20000,91,21252,0,3,398.03,9,0.3,87,0.69,-1224,Home,On-Time,Standard
6700,32,84431,98,11668,24220,4,242.27,5,0.81,81,0.84,2247,Travel,On-Time,Standard
6701,62,76053,20,19186,21881,5,307.75,1,0.58,140,0.13,5277,Fashion,Delayed,Gold
6702,42,82539,5,15812,10780,6,99.76,5,0.08,115,0.17,5206,Travel,On-Time,Platinum
6703,18,95172,70,25058,902,4,363.83,0,0.44,113,0.36,1488,Fashion,On-Time,Standard
6704,24,90432,92,11569,26093,6,476.02,13,0.15,109,0.07,3291,Travel,On-Time,Gold
6705,41,70584,52,21182,13636,7,482.29,20,0.03,161,0.55,2484,Home,On-Time,Platinum
6706,27,76946,86,8723,7432,3,342.2,6,0.99,89,0.73,1265,Electronics,On-Time,Standard
6707,38,20000,51,26166,20591,9,87.12,9,0.54,176,0.28,4316,Food,On-Time,Standard
6708,45,51651,68,10248,3031,2,436.42,9,0.81,46,0.75,1840,Home,Late,Platinum
6709,66,77018,85,24829,0,7,497.0,17,0.45,112,0.37,2494,Electronics,On-Time,Platinum
6710,40,45565,8,20943,5427,5,110.58,6,0.64,43,0.5,720,Travel,On-Time,Standard
6711,61,109406,95,28342,15039,4,423.09,8,0.99,136,0.39,6443,Travel,On-Time,Gold
6712,66,48654,73,18789,25953,2,120.0,5,0.65,98,0.86,4017,Fashion,On-Time,Standard
6713,66,83652,45,26511,5010,7,251.35,3,0.16,160,0.85,3497,Food,On-Time,Standard
6714,49,79662,91,21191,1847,8,466.14,17,0.79,79,0.92,2451,Fashion,On-Time,Platinum
6715,18,104851,74,23426,10229,4,469.44,8,0.93,73,0.2,2406,Food,Delayed,Standard
6716,51,111031,70,5666,9920,7,298.68,0,0.32,135,0.5,5658,Travel,On-Time,Gold
6717,60,102761,29,14850,23186,2,471.38,5,0.22,8,0.73,-1168,Home,On-Time,Gold
6718,43,20000,42,18695,11778,3,67.0,12,0.26,91,0.51,4913,Electronics,Late,Platinum
6719,71,122765,58,30962,24791,5,358.78,20,0.17,177,0.74,2034,Home,On-Time,Gold
6720,57,136092,37,22767,19630,4,242.72,3,0.21,106,0.51,3032,Fashion,Late,Standard
6721,53,55715,33,6248,16465,8,299.22,7,0.69,3,0.77,6210,Travel,On-Time,Gold
6722,61,84465,45,23502,0,4,137.09,15,0.37,120,0.33,7039,Home,On-Time,Standard
6723,50,39366,91,12981,7239,6,140.8,8,0.89,91,0.47,5387,Electronics,On-Time,Standard
6724,18,20000,31,13677,11793,3,378.22,12,0.36,122,0.41,2010,Fashion,On-Time,Platinum
6725,37,45451,15,19534,0,4,395.62,13,0.92,154,0.14,1605,Electronics,On-Time,Gold
6726,62,53394,38,22213,5335,7,338.16,8,0.13,173,0.93,7605,Fashion,On-Time,Standard
6727,32,60805,0,13778,7744,4,205.55,3,0.03,59,0.23,257,Food,On-Time,Gold
6728,41,36643,97,6025,4509,3,367.73,15,0.78,63,0.01,1297,Travel,On-Time,Standard
6729,29,45662,56,18582,24793,3,283.08,11,0.77,45,0.69,3748,Food,On-Time,Gold
6730,71,74559,86,18208,13472,3,365.48,14,0.7,166,0.33,5644,Fashion,On-Time,Platinum
6731,70,44190,19,31468,8554,3,146.91,19,0.42,118,0.37,2044,Home,Delayed,Standard
6732,31,96740,81,20341,0,3,271.35,16,0.2,112,0.95,1924,Home,On-Time,Gold
6733,47,102266,81,29430,6290,6,106.61,9,0.23,11,0.98,1175,Travel,On-Time,Standard
6734,34,170215,41,36929,21168,4,483.06,17,0.8,145,0.06,3545,Electronics,On-Time,Standard
6735,54,120027,84,11141,5738,3,497.14,10,0.94,137,0.04,2300,Home,Late,Standard
6736,52,84724,71,31764,7213,2,243.17,4,0.95,19,0.75,614,Travel,Delayed,Standard
6737,57,50189,33,27459,893,2,228.33,4,0.37,99,0.95,5721,Fashion,On-Time,Standard
6738,49,86749,49,5000,11165,5,242.54,10,0.65,112,0.19,5664,Electronics,On-Time,Standard
6739,80,88063,10,18496,12239,6,133.94,7,0.31,33,0.95,5311,Travel,Delayed,Standard
6740,29,54467,42,25644,11294,3,143.64,12,0.85,3,0.2,1191,Fashion,On-Time,Standard
6741,19,106349,9,22702,1755,4,488.74,0,0.59,39,0.71,5798,Fashion,Delayed,Standard
6742,39,20000,7,33260,13575,3,202.58,7,0.86,46,0.06,2283,Electronics,Delayed,Gold
6743,21,65224,71,24722,7121,7,441.64,6,0.75,154,0.27,3010,Electronics,On-Time,Standard
6744,22,97234,18,8561,11663,2,53.44,0,0.25,99,0.39,3358,Home,Delayed,Standard
6745,29,63496,64,26340,15533,9,318.33,17,0.03,50,0.6,4568,Home,Delayed,Gold
6746,31,66729,54,10854,12943,7,152.49,4,0.98,58,0.91,3178,Travel,On-Time,Platinum
6747,30,69488,51,15579,14576,6,306.52,16,0.45,139,0.84,3351,Food,On-Time,Standard
6748,52,41575,2,28786,14832,6,351.5,11,0.27,59,0.4,1646,Travel,Delayed,Gold
6749,37,121956,52,27884,16114,4,415.92,13,0.81,155,0.53,3114,Travel,On-Time,Platinum
6750,42,34278,43,20306,16826,4,160.37,2,0.17,87,0.68,1598,Travel,On-Time,Standard
6751,58,87726,95,14203,18404,12,337.48,18,0.51,14,0.04,2468,Home,On-Time,Standard
6752,33,91545,47,18398,13042,4,51.85,9,0.42,176,0.45,6308,Home,On-Time,Standard
6753,41,37055,53,19102,15890,5,499.66,1,0.13,2,0.65,3508,Home,Delayed,Standard
6754,50,77924,15,15466,11198,3,238.28,4,0.68,91,0.95,4342,Electronics,Late,Standard
6755,18,38614,29,29083,14816,5,139.31,0,0.88,18,0.81,3472,Food,On-Time,Gold
6756,18,130641,91,16676,6798,4,340.03,16,0.93,24,0.17,6169,Food,On-Time,Standard
6757,50,29448,27,17906,0,5,290.34,20,0.56,135,0.72,-1495,Home,On-Time,Gold
6758,52,48844,15,18125,20157,4,51.43,2,0.01,95,0.15,3206,Food,On-Time,Standard
6759,75,26030,50,25577,11357,8,230.83,19,0.39,102,0.45,3738,Home,On-Time,Platinum
6760,47,20692,32,22034,11186,9,422.6,1,0.55,135,0.68,3945,Food,On-Time,Gold
6761,57,138648,24,21746,16291,6,166.64,1,0.97,102,0.4,2145,Travel,On-Time,Standard
6762,42,96710,17,12458,5355,5,482.03,0,0.44,160,0.64,2110,Food,Delayed,Standard
6763,49,80611,25,21878,9252,3,439.06,0,0.35,163,0.94,4309,Food,Delayed,Standard
6764,70,48736,5,25968,5910,9,216.88,15,0.92,85,0.48,9031,Fashion,On-Time,Standard
6765,18,111304,37,17244,8688,2,230.5,12,0.44,73,0.78,1958,Fashion,On-Time,Standard
6766,51,42031,43,21167,7264,7,253.59,20,0.96,39,0.17,5280,Fashion,On-Time,Gold
6767,77,106745,66,27366,6121,4,336.72,20,0.32,67,0.96,855,Travel,On-Time,Standard
6768,49,40099,42,13588,12711,7,197.5,14,0.75,103,0.66,-2263,Electronics,On-Time,Standard
6769,69,49219,5,13701,0,7,50.48,20,0.84,156,0.7,1201,Food,On-Time,Standard
6770,35,105331,77,19035,19224,1,246.47,18,0.89,152,0.98,3595,Travel,Delayed,Standard
6771,44,109553,63,26240,5017,4,272.65,1,0.3,147,0.39,4448,Electronics,On-Time,Standard
6772,45,98898,81,5000,13402,3,369.2,3,0.98,18,0.42,936,Home,On-Time,Standard
6773,18,33013,79,18435,13800,6,58.17,10,0.74,139,0.57,3054,Travel,On-Time,Standard
6774,27,57130,87,14362,7920,3,334.39,9,0.15,161,0.37,1620,Fashion,Late,Gold
6775,28,81275,12,22859,13039,3,84.3,17,0.76,64,0.07,376,Home,On-Time,Standard
6776,57,41028,64,19212,2419,7,286.42,10,0.83,151,0.53,287,Fashion,Late,Standard
6777,58,129838,37,29142,6167,7,140.5,6,0.18,7,0.05,4563,Food,On-Time,Standard
6778,49,20000,63,25197,8305,7,445.75,12,0.17,149,0.5,49,Fashion,Late,Standard
6779,57,43850,13,18179,13181,4,242.15,2,0.13,19,0.08,4741,Fashion,On-Time,Standard
6780,42,54617,16,11852,7620,4,106.05,17,0.5,147,0.81,5496,Electronics,On-Time,Gold
6781,63,20000,76,22796,8866,7,62.4,2,0.72,157,0.27,-536,Travel,On-Time,Platinum
6782,45,20000,12,17605,15803,9,433.41,0,0.38,34,0.67,4786,Home,Delayed,Standard
6783,45,100011,72,18364,12774,2,471.92,15,0.06,101,0.65,2024,Electronics,Delayed,Standard
6784,41,76211,5,10700,26363,4,376.83,6,0.36,50,0.32,1683,Food,On-Time,Gold
6785,55,137925,5,21221,3661,4,348.84,10,0.7,163,0.49,2649,Food,On-Time,Standard
6786,38,136809,93,15941,1002,5,161.86,4,0.1,47,0.86,2663,Electronics,On-Time,Gold
6787,59,92321,36,16744,23378,8,376.43,2,0.56,60,0.89,2899,Food,Late,Gold
6788,28,87529,56,5000,11836,1,119.08,1,0.6,35,0.24,557,Home,On-Time,Platinum
6789,28,77637,52,20267,19324,4,416.9,16,0.65,49,0.52,4335,Travel,Late,Platinum
6790,55,20000,45,12388,2962,3,246.7,10,0.35,79,0.58,5661,Home,On-Time,Standard
6791,43,20000,77,24127,6583,3,443.61,16,0.93,11,0.86,2971,Travel,On-Time,Standard
6792,38,79027,3,20568,10936,4,204.37,14,0.99,110,0.11,3393,Fashion,On-Time,Standard
6793,58,99641,33,8242,10002,2,55.11,18,0.84,140,0.22,2610,Food,On-Time,Gold
6794,35,86586,65,19171,9467,9,415.42,18,0.11,16,0.2,2635,Travel,On-Time,Standard
6795,41,39301,62,21719,0,7,446.67,5,0.27,87,0.71,3124,Food,Delayed,Standard
6796,65,112496,60,36693,9197,5,58.49,8,0.2,91,0.14,2442,Fashion,On-Time,Standard
6797,68,134297,80,24794,12388,6,165.45,4,0.05,167,0.43,7211,Travel,On-Time,Gold
6798,68,112519,41,9669,7639,7,192.87,8,0.9,16,0.93,3682,Home,On-Time,Gold
6799,40,114583,77,35545,16860,9,319.17,4,0.19,154,0.99,3801,Travel,Delayed,Gold
6800,63,52630,63,17800,16884,3,156.25,18,0.38,61,0.53,1474,Electronics,Late,Platinum
6801,30,118037,16,17766,11527,3,466.72,6,0.38,21,0.99,5629,Travel,Delayed,Gold
6802,31,80830,60,35535,4913,2,483.49,7,0.78,62,0.2,2623,Home,On-Time,Standard
6803,18,95462,29,14972,12505,3,313.42,7,0.45,11,0.37,661,Fashion,On-Time,Standard
6804,70,89617,42,18742,13480,5,493.57,20,0.37,70,0.76,1896,Electronics,On-Time,Standard
6805,32,70140,92,6949,10690,3,126.8,9,0.27,57,0.56,6353,Travel,On-Time,Standard
6806,43,40599,6,19687,4778,7,101.9,3,0.53,114,0.45,3734,Food,On-Time,Platinum
6807,31,71714,72,18791,15910,6,232.59,10,0.11,155,0.96,2057,Home,On-Time,Standard
6808,55,114470,45,16817,12999,10,408.06,10,0.62,62,0.29,699,Travel,On-Time,Standard
